manzanac,rte,pred2019,pred2019_dec,pred2018,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,0.719616335,1,0,0,0,1,0,2,0,0,0,0,1,1,5,0,0,2,2,2,2,4,4,1,3,0,0,3,1,0
7.60E+21,,0,0.221862404,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
7.60E+21,,0,0.449634049,1,0,1,0,0,0,0,2,0,0,0,0,3,0,0,1,3,1,0,1,0,1,1,0,1,1,4,2,1
7.60E+21,,1,0.563062706,1,0,0,1,1,0,0,0,1,1,1,2,1,1,2,0,1,1,4,4,0,2,2,4,1,1,2,3,0
7.60E+21,,0,0.321377472,0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,0,1,1,1,0,0,0,2,0,0,1,0,0,1
7.60E+21,,1,0.975286024,1,0,0,0,1,0,1,1,3,0,0,1,0,2,1,0,0,3,1,2,1,3,2,4,1,3,4,3,1
7.60E+21,,4,3.944285714,4,2,7,7,4,1,1,5,2,4,7,7,7,5,11,15,4,8,10,15,6,6,11,10,8,8,7,11,6
7.60E+21,,1,0.80602243,1,0,3,0,4,0,3,0,1,1,2,0,1,0,1,0,1,1,0,2,2,1,1,1,3,2,4,1,1
7.60E+21,,0,0.443212197,0,0,2,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,3,1,2,2,1,1,1,1,0,2
7.60E+21,,1,0.778463665,1,2,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,1,2
7.60E+21,,0,0.093447421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1
7.60E+21,,1,0.783860393,1,0,0,1,1,1,1,0,0,0,2,0,1,2,0,1,0,3,1,1,3,1,1,0,1,2,2,4,4
7.60E+21,,1,0.615767748,0,0,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,3,0,1,1,0,1,1,2,2
7.60E+21,,1,1.084062585,1,1,0,2,2,1,1,2,0,1,1,2,2,1,0,0,0,1,0,2,2,2,3,2,3,3,2,6,3
7.60E+21,,0,0.176122559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,1,0,1,2
7.60E+21,,0,0.286509974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,1,1,2,0
7.60E+21,,0,0.15684869,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,2,1,0,0,0,0,2,0
7.60E+21,,0,0.210369214,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,2,1
7.60E+21,,1,1.151619048,1,0,2,0,0,0,0,0,2,1,1,2,2,1,4,0,2,2,2,3,3,4,9,2,6,3,0,1,0
7.60E+21,,1,0.588246753,0,0,2,0,0,1,0,0,1,2,0,1,2,0,0,2,0,0,2,2,1,0,3,0,0,1,0,1,1
7.60E+21,,1,1.471795918,1,3,0,2,1,2,1,1,1,2,2,3,2,5,4,1,6,4,1,1,2,1,3,3,4,3,8,7,2
7.60E+21,,1,0.747190476,1,0,1,0,1,4,0,1,2,0,1,1,3,1,1,4,1,1,0,2,1,3,5,1,2,0,2,0,1
7.60E+21,,1,1.283519669,1,0,1,1,1,1,2,4,0,1,3,3,3,1,2,3,1,4,5,8,1,3,2,6,1,1,3,1,3
7.60E+21,,1,0.847142857,1,2,2,2,1,0,0,1,2,4,3,3,0,1,0,2,3,2,4,3,1,6,3,2,0,3,2,0,1
7.60E+21,,4,4.368571429,5,5,4,8,3,12,5,6,8,8,7,7,7,5,7,5,5,2,5,4,6,9,8,6,3,10,4,3,9
7.60E+21,,4,3.89,4,8,6,4,3,2,7,5,2,0,0,6,2,1,3,5,2,6,4,4,7,7,2,8,8,4,7,15,4
7.60E+21,,1,0.835946429,1,1,1,1,1,1,0,1,3,3,0,2,1,0,1,2,2,0,4,2,6,2,2,2,2,1,2,1,5
7.60E+21,,0,0.204689059,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1
7.60E+21,,2,1.77815735,2,3,1,2,2,3,2,2,3,1,3,3,1,2,2,1,1,1,2,3,8,5,6,4,4,4,3,4,6
7.60E+21,,0,0.457177116,0,0,0,0,0,1,1,0,0,0,2,0,1,3,1,2,1,2,0,1,0,0,1,0,0,1,1,0,0
7.60E+21,,0,0.35292709,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,0,1,2,1,1
7.60E+21,,0,0.226294646,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,1,1,0
7.60E+21,,1,1.497142857,1,4,1,3,1,0,2,2,0,1,3,2,1,2,4,3,0,1,2,4,0,1,4,1,1,5,2,0,4
7.60E+21,,0,0.14649547,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0
7.60E+21,,1,0.769230769,1,1,1,2,0,0,0,1,1,1,1,2,0,0,2,0,0,2,4,1,0,1,1,0,0,3,0,4,1
7.60E+21,,2,1.718571429,2,3,3,2,3,0,5,0,1,2,2,1,2,1,2,1,2,2,6,3,2,7,4,4,3,1,5,4,2
7.60E+21,,1,0.874239019,1,1,1,1,0,0,1,2,0,1,1,1,1,1,2,1,1,1,2,0,2,2,4,1,4,1,3,1,3
7.60E+21,,2,1.574285714,2,0,4,1,3,2,6,2,0,2,0,0,2,1,2,3,1,4,1,1,4,1,2,3,2,2,2,1,4
7.60E+21,,1,0.990532182,1,1,2,1,2,1,2,1,2,3,3,2,1,2,1,2,0,3,1,3,0,2,4,0,2,2,2,1,0
7.60E+21,,1,1.081428571,1,1,1,1,1,3,4,0,3,2,3,2,1,3,3,2,7,6,2,1,0,3,4,1,2,1,1,2,6
7.60E+21,,0,0.078937926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1
7.60E+21,,1,0.598124613,1,1,1,0,3,0,1,0,0,0,3,0,1,0,0,3,0,2,2,1,1,0,0,2,1,4,0,2,1
7.60E+21,,3,3.148928571,3,0,1,4,3,2,5,3,2,2,3,1,2,3,6,4,2,7,13,7,11,17,10,10,12,14,10,4,13
7.60E+21,,3,2.914285714,3,2,3,4,4,7,9,2,3,3,6,2,6,2,10,3,6,10,11,6,7,10,8,7,5,5,6,6,6
7.60E+21,,0,0.053684499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
7.60E+21,,0,0.367486537,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2
7.60E+21,,2,1.783333333,2,1,2,5,1,4,1,1,3,1,3,4,4,7,6,2,6,3,2,5,2,2,7,2,4,3,4,2,1
7.60E+21,,0,0.118019099,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,1,1,0
7.60E+21,,0,0.021548508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0
7.60E+21,,4,4.311428571,5,1,3,5,9,3,7,10,9,3,12,7,12,8,7,9,10,5,6,10,7,19,11,12,21,12,4,9,10
7.60E+21,,0,0.460767677,1,0,1,0,1,1,0,1,1,2,1,2,0,0,2,1,0,1,2,0,0,1,1,0,0,0,1,1,2
7.60E+21,,1,1.053982684,1,0,3,0,1,3,1,1,3,1,2,1,0,2,2,2,0,0,2,0,2,3,3,6,3,2,0,0,1
7.60E+21,,1,0.619162338,1,0,2,0,0,0,0,0,0,1,0,0,2,1,2,0,3,1,2,2,2,2,4,0,4,5,2,1,4
7.60E+21,,0,0.295136629,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,2,2,2,2,2
7.60E+21,,1,0.854369139,1,3,1,0,2,1,1,0,1,3,0,3,0,2,1,5,1,1,1,0,2,2,1,0,2,2,1,2,1
7.60E+21,,0,0.105343515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0
7.60E+21,,1,0.804761905,1,1,0,0,1,0,2,1,0,1,1,2,1,0,1,1,2,0,3,4,7,2,2,2,5,2,5,3,4
7.60E+21,,0,0.142716911,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,2,2,0,1,0,0
7.60E+21,,0,0.481877814,1,0,0,2,1,1,2,1,1,0,0,1,0,1,2,0,0,2,0,1,0,0,3,1,0,1,0,0,0
7.60E+21,,1,1.223014129,1,0,0,1,3,3,2,0,0,0,3,2,0,0,2,1,1,0,2,3,3,4,3,3,0,3,3,1,3
7.60E+21,,0,0.08702044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,2,0,1
7.60E+21,,0,0.009043351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.104295686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0
7.60E+21,,0,0.385146465,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7.60E+21,,1,0.760745035,1,2,2,0,1,0,1,2,1,2,1,3,2,0,0,1,3,1,3,2,4,3,2,0,2,3,0,2,3
7.60E+21,,1,1.23452381,2,1,0,2,3,2,3,2,3,1,1,5,2,0,3,7,5,2,6,4,4,2,2,1,4,2,0,2,0
7.60E+21,,1,0.613616336,0,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0,2,0,0,2,2,1,1,3,1,1,1,0
7.60E+21,,0,0.202591316,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
7.60E+21,,2,1.51,2,4,2,4,4,2,0,3,1,2,3,3,0,0,2,1,0,4,1,1,0,0,0,1,0,3,2,3,5
7.60E+21,,0,0.239327922,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,0,1,0,0,1,1,1,0,1,1,0
7.60E+21,,1,0.512105656,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,2,1,4,1,1,0,0
7.60E+21,,1,0.982095666,1,0,3,1,3,0,0,1,0,3,1,0,1,1,0,0,1,3,3,2,3,0,2,3,2,2,6,4,1
7.60E+21,,3,2.897142857,3,5,5,4,4,3,1,1,1,2,3,5,2,1,1,3,1,3,4,2,5,4,3,8,3,3,3,9,7
7.60E+21,,0,0.130680607,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,2,1,1,0,1,2,1
7.60E+21,,1,0.573537049,1,1,2,2,0,0,1,0,1,0,0,0,1,0,3,0,2,0,1,0,2,1,0,2,0,0,0,1,1
7.60E+21,,3,2.987142857,3,4,4,1,2,4,6,5,7,7,11,3,2,7,13,6,10,7,13,12,9,10,8,6,4,12,4,6,1
7.60E+21,,1,0.535818475,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,2,2,3,1,1,1,1,1,0,0,1
7.60E+21,,1,0.872609702,1,2,0,1,1,0,1,2,1,1,1,4,1,3,1,1,2,5,4,2,2,3,0,2,3,3,1,0,3
7.60E+21,,0,0.289713229,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,4,1,0,0,1
7.60E+21,,9,8.798571429,10,13,12,12,11,9,8,10,8,5,6,9,4,6,3,6,6,5,3,3,8,6,6,3,9,5,5,6,9
7.60E+21,,0,0.3536851,0,1,0,0,0,1,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0
7.60E+21,,3,2.975714286,3,5,1,3,2,2,5,6,1,11,3,8,7,4,6,5,4,3,8,1,4,12,7,4,7,8,9,4,7
7.60E+21,,0,0.153119389,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
7.60E+21,,4,4.225714286,4,5,6,10,4,6,3,3,5,2,3,0,4,1,2,8,3,3,3,3,4,4,7,6,10,3,3,8,10
7.60E+21,,1,0.98,1,1,3,4,2,1,1,3,0,1,1,2,0,0,1,4,1,0,0,1,0,1,0,2,0,1,3,3,1
7.60E+21,,1,0.749640939,1,1,1,0,1,0,1,1,1,0,2,1,0,3,1,0,1,2,3,0,3,3,0,4,0,1,0,1,0
7.60E+21,,0,0.337248385,0,1,0,0,1,0,0,1,0,1,0,2,1,1,0,2,0,1,1,1,0,0,1,1,0,0,2,0,0
7.60E+21,,0,0.001009823,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.514207586,1,0,0,2,1,0,0,1,0,2,1,0,2,0,0,0,0,1,2,6,2,0,1,1,2,1,2,1,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.951282468,1,1,1,1,1,1,2,3,2,2,1,2,0,0,0,0,0,2,1,1,1,0,1,1,1,0,3,0,0
7.60E+21,,1,0.566071545,1,0,1,4,0,0,0,0,1,0,1,0,1,0,1,2,3,1,1,0,0,1,1,0,2,0,1,0,3
7.60E+21,,1,1.055949765,1,1,0,1,0,0,2,1,0,0,2,2,1,1,3,2,0,1,2,1,5,5,8,4,1,2,3,4,0
7.60E+21,,0,0.229450734,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,1,2,1,1,0,1,0,0,0,0,0,1,1
7.60E+21,,0,0.375889353,0,1,0,1,0,0,0,1,1,0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
7.60E+21,,1,0.679846939,1,1,1,1,1,0,0,2,1,1,3,1,3,1,1,3,3,4,1,4,6,2,3,3,1,2,0,1,3
7.60E+21,,3,3.017142857,3,6,2,5,5,2,5,3,3,7,4,2,7,2,3,5,5,4,3,6,6,0,7,3,7,2,9,5,4
7.60E+21,,2,2.244285714,1,1,2,3,1,5,0,3,0,1,1,1,0,1,4,6,3,5,1,4,3,7,3,3,2,2,5,5,0
7.60E+21,,0,0.395263239,1,2,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,2,3,0,2,2,1,1,1,0,2,0
7.60E+21,,0,0.387475221,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,1,3,2,1,3,2,2,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,2,2.135714286,2,5,2,4,1,2,4,1,3,0,7,3,5,0,5,2,7,0,6,3,6,5,6,4,5,0,5,3,3
7.60E+21,,0,0.357812201,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,2,1,2,1,1,2
7.60E+21,,1,0.525978126,0,0,0,1,0,0,0,1,0,1,0,2,1,0,0,1,2,1,2,2,0,0,0,3,2,1,3,1,3
7.60E+21,,0,0.021788029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7.60E+21,,3,2.558571429,3,1,6,7,3,2,4,2,5,3,5,5,2,2,5,5,2,3,6,3,4,1,3,3,1,3,2,6,2
7.60E+21,,1,0.568922263,1,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,1,3,0,1,4
7.60E+21,,0,0.48933629,0,1,0,1,1,2,0,1,2,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0
7.60E+21,,0,0.135954003,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1
7.60E+21,,1,0.997630262,1,0,1,0,2,0,1,1,2,0,1,1,0,0,0,0,0,1,0,1,2,1,2,0,3,7,6,1,1
7.60E+21,,1,1.476,2,1,1,0,1,6,1,1,2,5,5,4,2,5,3,3,1,2,2,2,2,0,0,2,0,4,1,2,0
7.60E+21,,3,3.058571429,3,3,4,7,4,4,8,4,7,2,5,4,4,7,6,5,6,5,5,1,3,1,2,6,3,3,2,3,10
7.60E+21,,0,0.38538746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,2,2,1,0,3,3,1,0,2
7.60E+21,,1,0.955888289,1,1,1,0,0,0,1,0,0,2,2,0,4,1,1,0,1,1,5,4,3,3,3,2,1,4,4,3,6
7.60E+21,,1,0.724725561,1,0,0,3,1,0,1,0,0,1,0,0,2,1,0,0,2,1,1,1,0,1,3,2,2,1,1,3,2
7.60E+21,,1,1.305,1,0,1,0,3,2,2,1,3,3,0,2,2,2,3,2,1,2,4,0,3,2,3,2,3,2,5,5,2
7.60E+21,,0,0.163505666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
7.60E+21,,0,0.466969389,1,0,0,1,0,2,0,1,0,1,0,0,1,0,4,0,2,0,1,0,0,1,0,0,0,0,1,1,1
7.60E+21,,5,4.812857143,5,4,8,7,5,10,5,10,4,8,10,9,5,6,8,2,10,3,5,7,5,6,8,5,6,5,4,9,4
7.60E+21,,0,0.35211728,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,1,1,1,2,1,1,1,3,1
7.60E+21,,2,2.298571429,3,3,2,4,2,3,2,2,8,2,4,7,2,1,5,1,2,8,7,5,2,5,9,5,7,7,8,4,4
7.60E+21,,0,0.082982457,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0
7.60E+21,,1,0.555386247,1,2,2,0,1,0,0,1,0,2,1,1,1,1,3,0,1,1,0,5,4,1,2,1,2,0,1,1,0
7.60E+21,,1,0.998929705,1,1,3,2,1,4,1,0,2,1,2,2,1,2,2,1,2,0,5,1,1,3,0,3,2,3,1,3,2
7.60E+21,,0,0.24074637,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
7.60E+21,,1,1.438136797,1,5,0,1,0,3,1,2,0,1,0,0,0,0,0,2,2,1,1,0,1,1,4,3,3,2,1,2,1
7.60E+21,,0,0.267747631,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,1,0,0,3,2,0,2,0,0,0,1,0
7.60E+21,,0,0.450929626,0,1,1,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,2,2,4,0,0,0,1
7.60E+21,,1,0.766701556,1,0,2,0,1,2,1,1,0,1,0,1,0,1,0,1,1,1,1,2,2,1,3,2,1,2,1,3,0
7.60E+21,,1,0.902762718,1,1,0,1,0,3,3,2,2,2,0,3,0,0,0,1,1,2,1,0,0,2,0,1,1,1,3,2,1
7.60E+21,,0,0.037627797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
7.60E+21,,1,1.444209086,2,1,3,1,0,1,1,1,2,0,3,0,2,1,1,4,2,1,0,5,1,1,2,3,9,3,2,1,4
7.60E+21,,4,3.534285714,3,4,7,4,5,1,3,3,4,1,2,3,2,4,4,2,6,6,7,4,4,13,2,7,11,8,5,5,4
7.60E+21,,2,2.088571429,3,3,0,5,0,0,1,4,2,4,3,6,2,5,5,3,4,3,5,4,6,4,6,7,3,7,4,3,6
7.60E+21,,1,0.79983796,1,0,1,4,1,1,0,1,1,1,0,0,0,1,0,5,0,0,1,1,1,1,0,4,2,1,0,1,1
7.60E+21,,0,0.143139251,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
7.60E+21,,0,0.31252668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,0,1,2,0,0
7.60E+21,,2,2.134285714,2,4,4,1,4,2,2,3,8,3,5,2,4,5,3,1,1,1,3,4,2,4,1,4,3,2,4,2,2
7.60E+21,,1,1.41,1,2,0,1,1,2,1,1,2,1,2,4,2,0,1,4,0,4,3,1,3,6,3,5,2,2,2,4,3
7.60E+21,,0,0.167440007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.748473415,1,1,0,0,0,0,1,0,0,3,2,0,0,2,1,1,1,2,2,1,2,4,3,1,2,3,2,2,3
7.60E+21,,2,2.335714286,3,4,4,2,3,4,3,0,5,4,7,7,2,2,3,2,3,3,2,3,3,6,2,5,5,3,4,8,2
7.60E+21,,1,0.566043128,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,1,0,2,3,1,1
7.60E+21,,2,2.028571429,2,2,1,6,2,2,1,2,1,0,3,2,0,0,0,2,3,2,6,6,2,1,3,3,9,3,3,6,2
7.60E+21,,1,0.731971752,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,1,2,0,0,0,2,2,6,2
7.60E+21,,1,0.798393221,1,1,1,1,0,0,0,2,0,0,2,2,0,1,1,0,2,0,1,0,3,2,2,1,2,4,2,3,1
7.60E+21,,0,0.226791099,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
7.60E+21,,1,0.80863202,1,0,0,4,0,1,1,4,0,1,1,0,1,0,0,1,0,1,2,2,0,4,2,3,2,1,3,0,1
7.60E+21,,1,0.53605093,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,3,0,0,0,2,2,4,2,0,1,3,2,3,2
7.60E+21,,1,0.751425834,1,0,0,0,3,1,1,0,1,1,1,3,1,1,0,1,1,1,2,0,2,2,3,2,5,3,4,2,1
7.60E+21,,0,0.314829119,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,1,1,0,2,1,0,1,2,2,0,0,1,2
7.60E+21,,0,0.484451351,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,2,0,1,3,1,2
7.60E+21,,1,1.071142857,1,0,0,0,1,1,3,0,5,0,0,1,0,2,1,0,2,2,5,0,0,7,4,0,1,3,4,3,2
7.60E+21,,1,0.572651241,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,3,6,2,2
7.60E+21,,1,0.633650467,1,0,0,2,2,0,0,1,2,1,0,0,0,1,0,1,2,2,0,1,3,2,2,1,0,3,3,1,0
7.60E+21,,0,0.43445719,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2,0,1,0,3,1,0,1,2,2,1,0,1,1,0
7.60E+21,,1,1.139188193,1,0,1,0,1,2,2,0,2,2,1,0,3,3,3,0,0,1,1,0,0,4,6,1,5,2,2,0,2
7.60E+21,,0,0.297299445,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,3,1,0,0,0,2,1,1,0,1,1,0,1,2
7.60E+21,,2,1.657142857,2,0,2,1,2,0,5,1,1,0,3,1,3,2,6,2,2,5,4,1,3,8,3,5,3,4,6,4,3
7.60E+21,,2,1.98863354,2,1,4,0,5,4,1,2,2,2,4,1,2,3,3,2,6,2,4,4,3,7,4,3,4,0,7,3,3
7.60E+21,,3,2.901428571,3,4,1,1,5,4,4,6,3,1,2,2,4,7,4,4,5,2,7,7,4,4,4,9,2,5,7,2,8
7.60E+21,,1,1.307142857,1,1,2,2,3,4,0,2,0,1,0,2,1,2,0,2,1,2,1,5,0,2,2,2,4,2,4,2,5
7.60E+21,,2,1.737142857,1,1,4,3,4,4,0,0,1,2,0,0,0,2,2,1,1,1,5,1,1,1,5,2,4,2,1,6,4
7.60E+21,,0,0.445095453,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,2,0,0,0,1,0,0,1,1,2,0,1,0
7.60E+21,,0,0.213347509,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0,0
7.60E+21,,0,0.364734756,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,2,1,2,3,0,2,2,3
7.60E+21,,1,0.590900448,1,2,0,1,0,0,1,0,1,2,1,0,0,0,1,3,0,0,2,0,1,2,2,0,0,0,0,1,1
7.60E+21,,0,0.182562021,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,2,0,2,0,0,1,1,2
7.60E+21,,0,0.003657904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,0,0.303261378,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
7.60E+21,,1,0.727438309,1,2,0,0,0,0,0,1,1,1,2,2,0,0,1,1,1,0,0,1,1,2,0,5,4,2,1,2,4
7.60E+21,,0,0.443896272,0,1,1,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0
7.60E+21,,0,0.022834075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
7.60E+21,,2,1.844285714,2,1,3,0,6,4,0,4,6,5,4,3,3,3,0,1,3,2,2,1,4,1,2,1,0,3,3,4,4
7.60E+21,,1,0.602473741,1,0,2,2,1,1,2,0,0,0,0,0,1,0,1,0,3,2,2,2,1,2,1,2,0,2,1,0,0
7.60E+21,,2,2.422857143,2,2,3,1,2,2,4,1,5,4,3,1,5,4,5,5,7,4,2,6,3,7,7,7,8,5,4,6,2
7.60E+21,,2,1.509132653,2,2,1,1,1,2,3,2,3,3,0,1,2,1,1,2,3,2,2,1,3,2,3,3,3,6,4,2,3
7.60E+21,,1,0.763916785,1,0,1,0,1,0,1,0,0,1,1,0,3,1,3,1,0,3,2,3,0,2,2,2,1,1,6,0,4
7.60E+21,,1,0.764813195,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2,1,0,1,2,0,1,0,2,0,2,4,3,3
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.546976849,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,4,0
7.60E+21,,0,0.438409041,1,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,1,0,1,1,0,4,0,2
7.60E+21,,0,0.446798967,0,0,0,2,0,1,1,1,0,0,1,0,1,0,2,1,2,0,1,0,0,0,1,0,1,3,1,0,2
7.60E+21,,0,0.09605686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
7.60E+21,,1,0.646626984,1,1,1,0,0,0,0,1,1,2,1,1,1,0,1,1,0,0,4,2,0,1,2,2,1,1,1,3,0
7.60E+21,,1,0.532057709,0,0,1,0,0,2,0,0,1,0,0,0,2,0,1,1,2,0,3,3,0,2,1,3,3,0,3,0,1
