manzanac,ret,pred2020,pred2020_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,0.844329516,1,1,0,3,0,4,0,3,0,1,1,2,0,1,0,1,0,1,1,0,2,2,1,1,1,3,2,4,1
7.60E+21,,1,0.606136534,0,0,0,2,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,3,1,2,2,1,1,1,1,0
7.60E+21,,0,0.472035938,1,1,2,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,1
7.60E+21,,0,0.31395139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0
7.60E+21,,1,0.695106786,1,1,0,0,1,1,1,1,0,0,0,2,0,1,2,0,1,0,3,1,1,3,1,1,0,1,2,2,4
7.60E+21,,0,0.352697,1,0,0,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,3,0,1,1,0,1,1,2
7.60E+21,,1,1.064948194,1,1,1,0,2,2,1,1,2,0,1,1,2,2,1,0,0,0,1,0,2,2,2,3,2,3,3,2,6
7.60E+21,,0,0.129399233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,1,0,1
7.60E+21,,0,0.175880683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,1,1,2
7.60E+21,,0,0.160036997,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,2,1,0,0,0,0,2
7.60E+21,,0,0.375290168,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,2
7.60E+21,,1,1.24765892,1,1,0,2,0,0,0,0,0,2,1,1,2,2,1,4,0,2,2,2,3,3,4,9,2,6,3,0,1
7.60E+21,,1,0.538254705,1,0,0,2,0,0,1,0,0,1,2,0,1,2,0,0,2,0,0,2,2,1,0,3,0,0,1,0,1
7.60E+21,,2,1.531428571,1,1,3,0,2,1,2,1,1,1,2,2,3,2,5,4,1,6,4,1,1,2,1,3,3,4,3,8,7
7.60E+21,,1,1.055761263,1,1,0,1,0,1,4,0,1,2,0,1,1,3,1,1,4,1,1,0,2,1,3,5,1,2,0,2,0
7.60E+21,,1,1.243699467,1,1,0,1,1,1,1,2,4,0,1,3,3,3,1,2,3,1,4,5,8,1,3,2,6,1,1,3,1
7.60E+21,,1,0.92840368,1,1,2,2,2,1,0,0,1,2,4,3,3,0,1,0,2,3,2,4,3,1,6,3,2,0,3,2,0
7.60E+21,,4,4.33,4,5,5,4,8,3,12,5,6,8,8,7,7,7,5,7,5,5,2,5,4,6,9,8,6,3,10,4,3
7.60E+21,,4,4.327142857,4,4,8,6,4,3,2,7,5,2,0,0,6,2,1,3,5,2,6,4,4,7,7,2,8,8,4,7,15
7.60E+21,,1,0.80040186,1,1,1,1,1,1,1,0,1,3,3,0,2,1,0,1,2,2,0,4,2,6,2,2,2,2,1,2,1
7.60E+21,,0,0.161171741,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0
7.60E+21,,2,1.877953268,2,2,3,1,2,2,3,2,2,3,1,3,3,1,2,2,1,1,1,2,3,8,5,6,4,4,4,3,4
7.60E+21,,0,0.388415612,0,0,0,0,0,0,1,1,0,0,0,2,0,1,3,1,2,1,2,0,1,0,0,1,0,0,1,1,0
7.60E+21,,0,0.181376176,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,0,1,2,1
7.60E+21,,0,0.122756227,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,1,1
7.60E+21,,1,1.243714286,1,1,4,1,3,1,0,2,2,0,1,3,2,1,2,4,3,0,1,2,4,0,1,4,1,1,5,2,0
7.60E+21,,0,0.084188059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0
7.60E+21,,1,0.636839827,1,1,1,1,2,0,0,0,1,1,1,1,2,0,0,2,0,0,2,4,1,0,1,1,0,0,3,0,4
7.60E+21,,2,1.914285714,2,2,3,3,2,3,0,5,0,1,2,2,1,2,1,2,1,2,2,6,3,2,7,4,4,3,1,5,4
7.60E+21,,0,0.497644756,1,1,1,1,1,0,0,1,2,0,1,1,1,1,1,2,1,1,1,2,0,2,2,4,1,4,1,3,1
7.60E+21,,2,1.545510204,2,2,0,4,1,3,2,6,2,0,2,0,0,2,1,2,3,1,4,1,1,4,1,2,3,2,2,2,1
7.60E+21,,1,1.056828365,1,1,1,2,1,2,1,2,1,2,3,3,2,1,2,1,2,0,3,1,3,0,2,4,0,2,2,2,1
7.60E+21,,1,1.162633053,1,1,1,1,1,1,3,4,0,3,2,3,2,1,3,3,2,7,6,2,1,0,3,4,1,2,1,1,2
7.60E+21,,0,0.141781798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0
7.60E+21,,1,0.591340136,1,1,1,1,0,3,0,1,0,0,0,3,0,1,0,0,3,0,2,2,1,1,0,0,2,1,4,0,2
7.60E+21,,2,2.434285714,3,3,0,1,4,3,2,5,3,2,2,3,1,2,3,6,4,2,7,13,7,11,17,10,10,12,14,10,4
7.60E+21,,3,3.11,3,3,2,3,4,4,7,9,2,3,3,6,2,6,2,10,3,6,10,11,6,7,10,8,7,5,5,6,6
7.60E+21,,0,0.011337655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
7.60E+21,,0,0.117124561,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
7.60E+21,,2,1.745833333,2,2,1,2,5,1,4,1,1,3,1,3,4,4,7,6,2,6,3,2,5,2,2,7,2,4,3,4,2
7.60E+21,,0,0.266541366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,1,1
7.60E+21,,0,0.120673588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0
7.60E+21,,5,4.721428571,4,5,1,3,5,9,3,7,10,9,3,12,7,12,8,7,9,10,5,6,10,7,19,11,12,21,12,4,9
7.60E+21,,0,0.437366658,0,1,0,1,0,1,1,0,1,1,2,1,2,0,0,2,1,0,1,2,0,0,1,1,0,0,0,1,1
7.60E+21,,1,1.102337662,1,1,0,3,0,1,3,1,1,3,1,2,1,0,2,2,2,0,0,2,0,2,3,3,6,3,2,0,0
7.60E+21,,1,0.606962759,1,1,0,2,0,0,0,0,0,0,1,0,0,2,1,2,0,3,1,2,2,2,2,4,0,4,5,2,1
7.60E+21,,0,0.413069256,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,2,2,2,2
7.60E+21,,1,0.748224238,1,1,3,1,0,2,1,1,0,1,3,0,3,0,2,1,5,1,1,1,0,2,2,1,0,2,2,1,2
7.60E+21,,0,0.181123787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0
7.60E+21,,1,1.07708153,1,1,1,0,0,1,0,2,1,0,1,1,2,1,0,1,1,2,0,3,4,7,2,2,2,5,2,5,3
7.60E+21,,0,0.206194741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,2,2,0,1,0
7.60E+21,,1,0.510734662,0,1,0,0,2,1,1,2,1,1,0,0,1,0,1,2,0,0,2,0,1,0,0,3,1,0,1,0,0
7.60E+21,,1,1.042608163,1,1,0,0,1,3,3,2,0,0,0,3,2,0,0,2,1,1,0,2,3,3,4,3,3,0,3,3,1
7.60E+21,,0,0.20955021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,2,0
7.60E+21,,0,0.030985737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.021632176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0
7.60E+21,,0,0.257051547,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7.60E+21,,1,0.735323129,1,1,2,2,0,1,0,1,2,1,2,1,3,2,0,0,1,3,1,3,2,4,3,2,0,2,3,0,2
7.60E+21,,2,1.767142857,1,2,1,0,2,3,2,3,2,3,1,1,5,2,0,3,7,5,2,6,4,4,2,2,1,4,2,0,2
7.60E+21,,0,0.459345623,1,0,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0,2,0,0,2,2,1,1,3,1,1,1
7.60E+21,,0,0.170889784,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
7.60E+21,,2,1.578571429,2,2,4,2,4,4,2,0,3,1,2,3,3,0,0,2,1,0,4,1,1,0,0,0,1,0,3,2,3
7.60E+21,,0,0.275843485,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,0,1,0,0,1,1,1,0,1,1
7.60E+21,,0,0.481143896,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,2,1,4,1,1,0
7.60E+21,,1,0.904615385,1,1,0,3,1,3,0,0,1,0,3,1,0,1,1,0,0,1,3,3,2,3,0,2,3,2,2,6,4
7.60E+21,,3,2.628571429,3,3,5,5,4,4,3,1,1,1,2,3,5,2,1,1,3,1,3,4,2,5,4,3,8,3,3,3,9
7.60E+21,,0,0.164636803,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,2,1,1,0,1,2
7.60E+21,,0,0.498418315,1,1,1,2,2,0,0,1,0,1,0,0,0,1,0,3,0,2,0,1,0,2,1,0,2,0,0,0,1
7.60E+21,,3,3.09,3,3,4,4,1,2,4,6,5,7,7,11,3,2,7,13,6,10,7,13,12,9,10,8,6,4,12,4,6
7.60E+21,,0,0.254595007,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,2,2,3,1,1,1,1,1,0,0
7.60E+21,,1,0.853967968,1,1,2,0,1,1,0,1,2,1,1,1,4,1,3,1,1,2,5,4,2,2,3,0,2,3,3,1,0
7.60E+21,,0,0.239083582,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,4,1,0,0
7.60E+21,,8,8.035714286,9,10,13,12,12,11,9,8,10,8,5,6,9,4,6,3,6,6,5,3,3,8,6,6,3,9,5,5,6
7.60E+21,,1,0.788871784,0,0,1,0,0,0,1,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,1
7.60E+21,,3,2.994285714,3,3,5,1,3,2,2,5,6,1,11,3,8,7,4,6,5,4,3,8,1,4,12,7,4,7,8,9,4
7.60E+21,,0,0.066166692,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
7.60E+21,,3,3.44,4,4,5,6,10,4,6,3,3,5,2,3,0,4,1,2,8,3,3,3,3,4,4,7,6,10,3,3,8
7.60E+21,,1,1.112941176,1,1,1,3,4,2,1,1,3,0,1,1,2,0,0,1,4,1,0,0,1,0,1,0,2,0,1,3,3
7.60E+21,,1,0.698734077,1,1,1,1,0,1,0,1,1,1,0,2,1,0,3,1,0,1,2,3,0,3,3,0,4,0,1,0,1
7.60E+21,,0,0.40871205,0,0,1,0,0,1,0,0,1,0,1,0,2,1,1,0,2,0,1,1,1,0,0,1,1,0,0,2,0
7.60E+21,,0,0.004709105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.560502281,1,1,0,0,2,1,0,0,1,0,2,1,0,2,0,0,0,0,1,2,6,2,0,1,1,2,1,2,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.877964286,1,1,1,1,1,1,1,2,3,2,2,1,2,0,0,0,0,0,2,1,1,1,0,1,1,1,0,3,0
7.60E+21,,1,0.608146241,1,1,0,1,4,0,0,0,0,1,0,1,0,1,0,1,2,3,1,1,0,0,1,1,0,2,0,1,0
7.60E+21,,1,0.851428571,1,1,1,0,1,0,0,2,1,0,0,2,2,1,1,3,2,0,1,2,1,5,5,8,4,1,2,3,4
7.60E+21,,0,0.292205607,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,1,2,1,1,0,1,0,0,0,0,0,1
7.60E+21,,0,0.360070364,0,0,1,0,1,0,0,0,1,1,0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7.60E+21,,1,0.798710884,1,1,1,1,1,1,0,0,2,1,1,3,1,3,1,1,3,3,4,1,4,6,2,3,3,1,2,0,1
7.60E+21,,3,3.222857143,3,3,6,2,5,5,2,5,3,3,7,4,2,7,2,3,5,5,4,3,6,6,0,7,3,7,2,9,5
7.60E+21,,2,1.548571429,2,1,1,2,3,1,5,0,3,0,1,1,1,0,1,4,6,3,5,1,4,3,7,3,3,2,2,5,5
7.60E+21,,1,0.603152015,0,1,2,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,2,3,0,2,2,1,1,1,0,2
7.60E+21,,0,0.304317999,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,1,3,2,1,3,2,2,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,3,2.511428571,2,2,5,2,4,1,2,4,1,3,0,7,3,5,0,5,2,7,0,6,3,6,5,6,4,5,0,5,3
7.60E+21,,0,0.473365143,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,2,1,2,1,1
7.60E+21,,1,0.72100573,1,0,0,0,1,0,0,0,1,0,1,0,2,1,0,0,1,2,1,2,2,0,0,0,3,2,1,3,1
7.60E+21,,0,0.040178962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7.60E+21,,2,2.31,3,3,1,6,7,3,2,4,2,5,3,5,5,2,2,5,5,2,3,6,3,4,1,3,3,1,3,2,6
7.60E+21,,1,0.611700302,1,1,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,1,3,0,1
7.60E+21,,1,0.580462601,0,0,1,0,1,1,2,0,1,2,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7.60E+21,,0,0.164076329,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0
7.60E+21,,1,0.857790476,1,1,0,1,0,2,0,1,1,2,0,1,1,0,0,0,0,0,1,0,1,2,1,2,0,3,7,6,1
7.60E+21,,1,1.428012821,1,2,1,1,0,1,6,1,1,2,5,5,4,2,5,3,3,1,2,2,2,2,0,0,2,0,4,1,2
7.60E+21,,3,2.61,3,3,3,4,7,4,4,8,4,7,2,5,4,4,7,6,5,6,5,5,1,3,1,2,6,3,3,2,3
7.60E+21,,0,0.413941517,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,2,2,1,0,3,3,1,0
7.60E+21,,1,0.86185225,1,1,1,1,0,0,0,1,0,0,2,2,0,4,1,1,0,1,1,5,4,3,3,3,2,1,4,4,3
7.60E+21,,1,0.5267607,1,1,0,0,3,1,0,1,0,0,1,0,0,2,1,0,0,2,1,1,1,0,1,3,2,2,1,1,3
7.60E+21,,2,1.575714286,1,1,0,1,0,3,2,2,1,3,3,0,2,2,2,3,2,1,2,4,0,3,2,3,2,3,2,5,5
7.60E+21,,0,0.034412763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
7.60E+21,,0,0.425949049,0,1,0,0,1,0,2,0,1,0,1,0,0,1,0,4,0,2,0,1,0,0,1,0,0,0,0,1,1
7.60E+21,,5,4.927142857,5,5,4,8,7,5,10,5,10,4,8,10,9,5,6,8,2,10,3,5,7,5,6,8,5,6,5,4,9
7.60E+21,,1,0.539968028,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,1,1,1,2,1,1,1,3
7.60E+21,,2,2.301428571,2,3,3,2,4,2,3,2,2,8,2,4,7,2,1,5,1,2,8,7,5,2,5,9,5,7,7,8,4
7.60E+21,,0,0.127156326,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0
7.60E+21,,1,0.652176954,1,1,2,2,0,1,0,0,1,0,2,1,1,1,1,3,0,1,1,0,5,4,1,2,1,2,0,1,1
7.60E+21,,1,1.237708333,1,1,1,3,2,1,4,1,0,2,1,2,2,1,2,2,1,2,0,5,1,1,3,0,3,2,3,1,3
7.60E+21,,0,0.247850504,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
7.60E+21,,1,1.402125541,1,1,5,0,1,0,3,1,2,0,1,0,0,0,0,0,2,2,1,1,0,1,1,4,3,3,2,1,2
7.60E+21,,0,0.196779704,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,1,0,0,3,2,0,2,0,0,0,1
7.60E+21,,0,0.443577559,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,2,2,4,0,0,0
7.60E+21,,1,0.909808324,1,1,0,2,0,1,2,1,1,0,1,0,1,0,1,0,1,1,1,1,2,2,1,3,2,1,2,1,3
7.60E+21,,1,0.966156463,1,1,1,0,1,0,3,3,2,2,2,0,3,0,0,0,1,1,2,1,0,0,2,0,1,1,1,3,2
7.60E+21,,0,0.229572612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
7.60E+21,,1,1.070334725,1,2,1,3,1,0,1,1,1,2,0,3,0,2,1,1,4,2,1,0,5,1,1,2,3,9,3,2,1
7.60E+21,,3,3.155714286,4,3,4,7,4,5,1,3,3,4,1,2,3,2,4,4,2,6,6,7,4,4,13,2,7,11,8,5,5
7.60E+21,,2,2.05,2,3,3,0,5,0,0,1,4,2,4,3,6,2,5,5,3,4,3,5,4,6,4,6,7,3,7,4,3
7.60E+21,,1,0.808035518,1,1,0,1,4,1,1,0,1,1,1,0,0,0,1,0,5,0,0,1,1,1,1,0,4,2,1,0,1
7.60E+21,,0,0.203730595,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
7.60E+21,,0,0.138057897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,0,1,2,0
7.60E+21,,2,2.023809524,2,2,4,4,1,4,2,2,3,8,3,5,2,4,5,3,1,1,1,3,4,2,4,1,4,3,2,4,2
7.60E+21,,1,1.124092459,1,1,2,0,1,1,2,1,1,2,1,2,4,2,0,1,4,0,4,3,1,3,6,3,5,2,2,2,4
7.60E+21,,0,0.04613562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.496848052,1,1,1,0,0,0,0,1,0,0,3,2,0,0,2,1,1,1,2,2,1,2,4,3,1,2,3,2,2
7.60E+21,,2,2.314285714,2,3,4,4,2,3,4,3,0,5,4,7,7,2,2,3,2,3,3,2,3,3,6,2,5,5,3,4,8
7.60E+21,,0,0.408257686,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,1,0,2,3,1
7.60E+21,,2,1.781632653,2,2,2,1,6,2,2,1,2,1,0,3,2,0,0,0,2,3,2,6,6,2,1,3,3,9,3,3,6
7.60E+21,,0,0.399647358,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,1,2,0,0,0,2,2,6
7.60E+21,,1,0.52552381,1,1,1,1,1,0,0,0,2,0,0,2,2,0,1,1,0,2,0,1,0,3,2,2,1,2,4,2,3
7.60E+21,,0,0.269854463,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,1,1,0,0,0,1,0
7.60E+21,,1,0.9628823,1,1,0,0,4,0,1,1,4,0,1,1,0,1,0,0,1,0,1,2,2,0,4,2,3,2,1,3,0
7.60E+21,,1,0.666594914,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,3,0,0,0,2,2,4,2,0,1,3,2,3
7.60E+21,,1,0.948603823,1,1,0,0,0,3,1,1,0,1,1,1,3,1,1,0,1,1,1,2,0,2,2,3,2,5,3,4,2
7.60E+21,,0,0.308978071,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,1,1,0,2,1,0,1,2,2,0,0,1
7.60E+21,,0,0.319952863,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,2,0,1,3,1
7.60E+21,,1,1.447142857,1,1,0,0,0,1,1,3,0,5,0,0,1,0,2,1,0,2,2,5,0,0,7,4,0,1,3,4,3
7.60E+21,,1,0.691214588,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,3,6,2
7.60E+21,,1,0.606206329,1,1,0,0,2,2,0,0,1,2,1,0,0,0,1,0,1,2,2,0,1,3,2,2,1,0,3,3,1
7.60E+21,,0,0.325169672,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2,0,1,0,3,1,0,1,2,2,1,0,1,1
7.60E+21,,1,1.14789916,1,1,0,1,0,1,2,2,0,2,2,1,0,3,3,3,0,0,1,1,0,0,4,6,1,5,2,2,0
7.60E+21,,0,0.254769845,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,3,1,0,0,0,2,1,1,0,1,1,0,1
7.60E+21,,2,1.661428571,2,2,0,2,1,2,0,5,1,1,0,3,1,3,2,6,2,2,5,4,1,3,8,3,5,3,4,6,4
7.60E+21,,2,2.187142857,2,2,1,4,0,5,4,1,2,2,2,4,1,2,3,3,2,6,2,4,4,3,7,4,3,4,0,7,3
7.60E+21,,3,2.744285714,3,3,4,1,1,5,4,4,6,3,1,2,2,4,7,4,4,5,2,7,7,4,4,4,9,2,5,7,2
7.60E+21,,1,1.182907071,1,1,1,2,2,3,4,0,2,0,1,0,2,1,2,0,2,1,2,1,5,0,2,2,2,4,2,4,2
7.60E+21,,2,1.673333333,2,1,1,4,3,4,4,0,0,1,2,0,0,0,2,2,1,1,1,5,1,1,1,5,2,4,2,1,6
7.60E+21,,0,0.486994621,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,2,0,0,0,1,0,0,1,1,2,0,1
7.60E+21,,0,0.213036933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0
7.60E+21,,0,0.418067234,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,2,1,2,3,0,2,2
7.60E+21,,0,0.375912151,1,1,2,0,1,0,0,1,0,1,2,1,0,0,0,1,3,0,0,2,0,1,2,2,0,0,0,0,1
7.60E+21,,0,0.271920427,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,2,0,2,0,0,1,1
7.60E+21,,0,0.147432607,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.60E+21,,0,0.279180259,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
7.60E+21,,1,0.62310941,1,1,2,0,0,0,0,0,1,1,1,2,2,0,0,1,1,1,0,0,1,1,2,0,5,4,2,1,2
7.60E+21,,0,0.40596317,0,0,1,1,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2
7.60E+21,,0,0.013827259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
7.60E+21,,1,1.434285714,2,2,1,3,0,6,4,0,4,6,5,4,3,3,3,0,1,3,2,2,1,4,1,2,1,0,3,3,4
7.60E+21,,1,0.831641958,1,1,0,2,2,1,1,2,0,0,0,0,0,1,0,1,0,3,2,2,2,1,2,1,2,0,2,1,0
7.60E+21,,2,2.114285714,2,2,2,3,1,2,2,4,1,5,4,3,1,5,4,5,5,7,4,2,6,3,7,7,7,8,5,4,6
7.60E+21,,1,1.368571429,2,2,2,1,1,1,2,3,2,3,3,0,1,2,1,1,2,3,2,2,1,3,2,3,3,3,6,4,2
7.60E+21,,1,0.893268345,1,1,0,1,0,1,0,1,0,0,1,1,0,3,1,3,1,0,3,2,3,0,2,2,2,1,1,6,0
7.60E+21,,1,0.724236697,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2,1,0,1,2,0,1,0,2,0,2,4,3
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.331424615,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,4
7.60E+21,,1,0.555858974,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,1,0,1,1,0,4,0
7.60E+21,,1,0.543205208,0,0,0,0,2,0,1,1,1,0,0,1,0,1,0,2,1,2,0,1,0,0,0,1,0,1,3,1,0
7.60E+21,,0,0.071058216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
7.60E+21,,1,0.543328827,1,1,1,1,0,0,0,0,1,1,2,1,1,1,0,1,1,0,0,4,2,0,1,2,2,1,1,1,3
7.60E+21,,1,0.719864139,1,0,0,1,0,0,2,0,0,1,0,0,0,2,0,1,1,2,0,3,3,0,2,1,3,3,0,3,0
7.60E+21,,0,0.316534444,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,2,2,2,2,1,1,0,2,0,1,0
7.60E+21,,1,0.674046692,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,3,2,0,1,1,3,2,1,2,3
7.60E+21,,0,0.430203779,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,2,2,3,1,2
7.60E+21,,3,3.151428571,3,3,7,1,4,2,3,2,8,4,4,7,1,6,4,4,4,3,6,4,5,7,6,3,5,6,4,3,2
7.60E+21,,5,5.181428571,6,5,6,6,6,1,7,4,7,4,5,4,4,0,3,4,8,3,9,9,3,7,5,8,9,12,8,17,14
7.60E+21,,0,0.443759434,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,2,3,0,2,0,1,0,0,0,1
7.60E+21,,0,0.373068642,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,3,0,3,0,2
