manzanac,,,pred2031,pred2031_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,,0,0.0025216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.62084043,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2,0,0,0,0,1,1,5,0,0,2
7.60E+21,,,0,0.038065557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0
7.60E+21,,,0,0.203949212,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,3,0,0,1,3
7.60E+21,,,1,0.523764713,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,2,1,1,2,0,1
7.60E+21,,,0,0.057359359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,0,1
7.60E+21,,,1,0.707700817,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,3,0,0,1,0,2,1,0,0
7.60E+21,,,3,2.854285714,3,3,4,3,3,4,4,4,4,4,4,4,4,2,7,7,4,1,1,5,2,4,7,7,7,5,11,15,4
7.60E+21,,,1,0.61832459,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,4,0,3,0,1,1,2,0,1,0,1,0,1
7.60E+21,,,0,0.29044765,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,1,0,1,1,1,0,1,1,1,0,0,0,0
7.60E+21,,,0,0.239866737,0,0,0,0,1,0,1,1,1,0,0,1,1,2,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.462293176,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,2,0,1,2,0,1,0
7.60E+21,,,0,0.101894901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0
7.60E+21,,,1,0.578973086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,1,2,0,1,1,2,2,1,0,0,0
7.60E+21,,,0,0.031916198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.60E+21,,,0,0.001706451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.096449021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
7.60E+21,,,0,0.059621182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7.60E+21,,,1,0.63030873,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,0,2,1,1,2,2,1,4,0,2
7.60E+21,,,0,0.346543187,1,1,0,1,1,1,1,1,0,0,1,1,0,0,2,0,0,1,0,0,1,2,0,1,2,0,0,2,0
7.60E+21,,,1,1.134819764,1,1,1,1,1,1,1,1,1,2,2,1,1,3,0,2,1,2,1,1,1,2,2,3,2,5,4,1,6
7.60E+21,,,1,0.867619723,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,4,0,1,2,0,1,1,3,1,1,4,1
7.60E+21,,,1,0.661134314,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,4,0,1,3,3,3,1,2,3,1
7.60E+21,,,1,0.730682838,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,0,0,1,2,4,3,3,0,1,0,2,3
7.60E+21,,,3,2.718571429,3,3,3,3,3,3,3,3,4,4,4,4,5,5,4,8,3,12,5,6,8,8,7,7,7,5,7,5,5
7.60E+21,,,2,1.912857143,2,2,2,2,2,2,3,3,3,3,4,4,4,8,6,4,3,2,7,5,2,0,0,6,2,1,3,5,2
7.60E+21,,,1,0.616421191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,3,0,2,1,0,1,2,2
7.60E+21,,,0,0.167495679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,2
7.60E+21,,,1,0.789051436,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,2,2,3,2,2,3,1,3,3,1,2,2,1,1
7.60E+21,,,0,0.282444062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,3,1,2,1
7.60E+21,,,0,0.032991873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
7.60E+21,,,0,0.025029835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
7.60E+21,,,1,1.014345144,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,0,2,2,0,1,3,2,1,2,4,3,0
7.60E+21,,,0,0.18504213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0
7.60E+21,,,1,0.597210059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,1,1,1,2,0,0,2,0,0
7.60E+21,,,1,0.795833769,1,1,1,1,1,2,2,1,2,2,2,2,2,3,3,2,3,0,5,0,1,2,2,1,2,1,2,1,2
7.60E+21,,,0,0.485328209,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,2,0,1,1,1,1,1,2,1,1
7.60E+21,,,1,0.855260485,1,1,1,1,1,1,1,1,1,1,2,2,2,0,4,1,3,2,6,2,0,2,0,0,2,1,2,3,1
7.60E+21,,,1,0.628516038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,3,3,2,1,2,1,2,0
7.60E+21,,,1,1.008647643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,0,3,2,3,2,1,3,3,2,7
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.749971321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,1,0,0,0,3,0,1,0,0,3,0
7.60E+21,,,1,1.323809524,2,2,2,2,3,2,3,3,3,3,2,3,3,0,1,4,3,2,5,3,2,2,3,1,2,3,6,4,2
7.60E+21,,,2,1.810357143,2,3,3,2,3,2,3,3,3,3,3,3,3,2,3,4,4,7,9,2,3,3,6,2,6,2,10,3,6
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.027138817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0
7.60E+21,,,2,1.790357143,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,1,4,1,1,3,1,3,4,4,7,6,2,6
7.60E+21,,,0,0.080138652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
7.60E+21,,,0,0.079386742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
7.60E+21,,,4,4.31,4,4,5,4,5,5,6,5,5,5,5,4,5,1,3,5,9,3,7,10,9,3,12,7,12,8,7,9,10
7.60E+21,,,0,0.217399072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,2,1,2,0,0,2,1,0
7.60E+21,,,1,0.837937686,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,1,3,1,1,3,1,2,1,0,2,2,2,0
7.60E+21,,,1,0.664776147,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,2,1,2,0,3
7.60E+21,,,0,0.105181351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
7.60E+21,,,1,0.796743771,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,2,1,1,0,1,3,0,3,0,2,1,5,1
7.60E+21,,,0,0.338918872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,,1,0.704886237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2,1,0,1,1,2,1,0,1,1,2
7.60E+21,,,0,0.029380565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7.60E+21,,,1,0.584048776,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,2,1,1,2,1,1,0,0,1,0,1,2,0,0
7.60E+21,,,1,0.689317863,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,3,3,2,0,0,0,3,2,0,0,2,1,1
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.073913766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.160445684,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0
7.60E+21,,,1,0.821828566,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,1,0,1,2,1,2,1,3,2,0,0,1,3
7.60E+21,,,1,1.317871828,1,1,2,2,1,1,2,1,2,1,2,1,2,1,0,2,3,2,3,2,3,1,1,5,2,0,3,7,5
7.60E+21,,,0,0.390709238,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0
7.60E+21,,,0,0.060665704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
7.60E+21,,,1,0.953612915,1,1,1,1,1,1,1,1,2,2,2,2,2,4,2,4,4,2,0,3,1,2,3,3,0,0,2,1,0
7.60E+21,,,0,0.089882762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
7.60E+21,,,0,0.265688494,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0
7.60E+21,,,0,0.442796583,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,3,0,0,1,0,3,1,0,1,1,0,0,1
7.60E+21,,,1,1.217045455,1,1,1,2,2,2,2,2,2,2,3,3,3,5,5,4,4,3,1,1,1,2,3,5,2,1,1,3,1
7.60E+21,,,0,0.007543627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.60E+21,,,1,0.665756909,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2,2,0,0,1,0,1,0,0,0,1,0,3,0,2
7.60E+21,,,3,2.632857143,3,3,3,2,3,3,3,2,3,3,3,3,3,4,4,1,2,4,6,5,7,7,11,3,2,7,13,6,10
7.60E+21,,,0,0.088360575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
7.60E+21,,,1,0.810807529,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,0,1,2,1,1,1,4,1,3,1,1,2
7.60E+21,,,0,0.030230448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7.60E+21,,,5,5.048571429,5,5,5,5,6,6,5,6,6,7,8,9,10,13,12,12,11,9,8,10,8,5,6,9,4,6,3,6,6
7.60E+21,,,0,0.253792287,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,2,0,1,2,0,0,1,0,0,0
7.60E+21,,,2,2.425714286,2,2,2,2,3,3,2,3,3,3,3,3,3,5,1,3,2,2,5,6,1,11,3,8,7,4,6,5,4
7.60E+21,,,0,0.006213317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7.60E+21,,,2,1.712857143,2,2,2,2,2,3,3,3,3,3,3,4,4,5,6,10,4,6,3,3,5,2,3,0,4,1,2,8,3
7.60E+21,,,1,0.938301444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1,1,3,0,1,1,2,0,0,1,4,1
7.60E+21,,,1,0.59929954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,2,1,0,3,1,0,1
7.60E+21,,,0,0.254960093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,1,1,0,2,0
7.60E+21,,,0,0.128101654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7.60E+21,,,0,0.491273852,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,0,0,1,0,2,1,0,2,0,0,0,0
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.523305569,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,2,0,0,0,0,0
7.60E+21,,,1,0.712088624,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,4,0,0,0,0,1,0,1,0,1,0,1,2,3
7.60E+21,,,1,0.838329857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2,1,0,0,2,2,1,1,3,2,0
7.60E+21,,,0,0.348333851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,1
7.60E+21,,,0,0.278363586,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,2,0,1,0,0,1
7.60E+21,,,1,0.757223194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,3,1,3,1,1,3,3
7.60E+21,,,2,1.90952381,2,2,2,2,2,2,2,3,3,3,3,3,3,6,2,5,5,2,5,3,3,7,4,2,7,2,3,5,5
7.60E+21,,,1,1.156036138,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,3,1,5,0,3,0,1,1,1,0,1,4,6,3
7.60E+21,,,0,0.484418372,0,0,0,1,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1
7.60E+21,,,0,0.114494469,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,2,1.725714286,2,2,2,2,2,2,3,2,2,2,3,2,2,5,2,4,1,2,4,1,3,0,7,3,5,0,5,2,7
7.60E+21,,,0,0.075558218,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,,0,0.230854489,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,2,1,0,0,1,2
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,2,1.585357143,2,2,2,2,1,2,2,2,2,2,2,3,3,1,6,7,3,2,4,2,5,3,5,5,2,2,5,5,2
7.60E+21,,,0,0.257784918,0,0,0,0,0,1,0,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0
7.60E+21,,,0,0.1899682,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,2,0,1,2,0,0,1,1,0,1,1,0
7.60E+21,,,0,0.053720953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
7.60E+21,,,1,0.560894779,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,0,1,1,2,0,1,1,0,0,0,0,0
7.60E+21,,,1,0.921841263,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,6,1,1,2,5,5,4,2,5,3,3,1
7.60E+21,,,2,1.915714286,2,2,2,2,2,2,3,2,3,3,3,3,3,3,4,7,4,4,8,4,7,2,5,4,4,7,6,5,6
7.60E+21,,,0,0.109402986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
7.60E+21,,,1,0.67456586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,2,2,0,4,1,1,0,1
7.60E+21,,,1,0.567602799,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,3,1,0,1,0,0,1,0,0,2,1,0,0,2
7.60E+21,,,1,0.891142945,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,3,2,2,1,3,3,0,2,2,2,3,2,1
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.390788646,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,1,0,1,0,0,1,0,4,0,2
7.60E+21,,,3,3.041428571,3,3,3,4,4,4,4,4,4,4,5,5,5,4,8,7,5,10,5,10,4,8,10,9,5,6,8,2,10
7.60E+21,,,0,0.276696326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0
7.60E+21,,,1,1.440119048,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,2,3,2,2,8,2,4,7,2,1,5,1,2
7.60E+21,,,0,0.24037674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0
7.60E+21,,,1,0.772128725,0,0,1,1,1,1,1,1,1,0,1,1,1,2,2,0,1,0,0,1,0,2,1,1,1,1,3,0,1
7.60E+21,,,1,0.746626234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,4,1,0,2,1,2,2,1,2,2,1,2
7.60E+21,,,0,0.027188207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
7.60E+21,,,1,0.819800423,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,0,3,1,2,0,1,0,0,0,0,0,2,2
7.60E+21,,,0,0.131178837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2
7.60E+21,,,0,0.259291411,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,1,0,0
7.60E+21,,,1,0.559229837,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,1,2,1,1,0,1,0,1,0,1,0,1,1
7.60E+21,,,1,0.641475209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,3,3,2,2,2,0,3,0,0,0,1,1
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.839873169,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,0,1,1,1,2,0,3,0,2,1,1,4,2
7.60E+21,,,2,1.502857143,2,2,2,2,3,3,3,3,3,3,3,4,3,4,7,4,5,1,3,3,4,1,2,3,2,4,4,2,6
7.60E+21,,,2,1.834285714,2,2,2,2,2,2,2,2,2,2,2,2,3,3,0,5,0,0,1,4,2,4,3,6,2,5,5,3,4
7.60E+21,,,1,0.758252224,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,4,1,1,0,1,1,1,0,0,0,1,0,5,0
7.60E+21,,,0,0.066974501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
7.60E+21,,,0,0.03592126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.60E+21,,,1,1.351286602,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,1,4,2,2,3,8,3,5,2,4,5,3,1,1
7.60E+21,,,1,0.933126457,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,1,1,2,1,2,4,2,0,1,4,0
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.551761071,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,3,2,0,0,2,1,1,1
7.60E+21,,,1,1.382857143,2,1,2,1,1,2,2,2,2,2,2,2,3,4,4,2,3,4,3,0,5,4,7,7,2,2,3,2,3
7.60E+21,,,0,0.033755971,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.833488816,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,6,2,2,1,2,1,0,3,2,0,0,0,2,3
7.60E+21,,,0,0.083750132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7.60E+21,,,1,0.656161057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,0,2,2,0,1,1,0,2
7.60E+21,,,0,0.142258396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,1
7.60E+21,,,1,0.645138312,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4,0,1,1,4,0,1,1,0,1,0,0,1,0
7.60E+21,,,1,0.635989579,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,3,0
7.60E+21,,,1,0.621397774,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,1,1,0,1,1,1,3,1,1,0,1,1
7.60E+21,,,0,0.195862144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,1
7.60E+21,,,0,0.011086995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,,1,0.697731241,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,3,0,5,0,0,1,0,2,1,0,2
7.60E+21,,,0,0.274233715,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
7.60E+21,,,1,0.533012339,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,0,0,1,2,1,0,0,0,1,0,1,2
7.60E+21,,,0,0.118335342,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2,0,1
7.60E+21,,,1,0.896665146,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2,2,0,2,2,1,0,3,3,3,0,0
7.60E+21,,,0,0.24689399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,3,1
7.60E+21,,,1,0.82657119,1,1,1,1,2,1,1,1,2,2,2,2,2,0,2,1,2,0,5,1,1,0,3,1,3,2,6,2,2
7.60E+21,,,1,0.993298043,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,0,5,4,1,2,2,2,4,1,2,3,3,2,6
7.60E+21,,,2,1.7675,2,2,2,2,2,2,2,2,2,2,3,3,3,4,1,1,5,4,4,6,3,1,2,2,4,7,4,4,5
7.60E+21,,,1,0.694229036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,0,2,0,1,0,2,1,2,0,2,1
7.60E+21,,,1,0.820438312,1,1,1,1,1,1,1,1,1,2,2,2,1,1,4,3,4,4,0,0,1,2,0,0,0,2,2,1,1
7.60E+21,,,0,0.11991232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,2
7.60E+21,,,0,0.270501354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
7.60E+21,,,0,0.174290349,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
7.60E+21,,,1,0.6122351,1,0,0,1,1,1,1,1,0,1,0,1,1,2,0,1,0,0,1,0,1,2,1,0,0,0,1,3,0
7.60E+21,,,0,0.086156395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0
7.60E+21,,,0,0.003260768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.239392979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1
7.60E+21,,,1,0.631608514,1,0,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,1,1,2,2,0,0,1,1,1
7.60E+21,,,0,0.182959094,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,1,1,1,0,0,0,0
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.950357143,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,0,6,4,0,4,6,5,4,3,3,3,0,1,3
7.60E+21,,,1,0.549715948,1,1,1,1,1,1,0,1,1,1,1,1,1,0,2,2,1,1,2,0,0,0,0,0,1,0,1,0,3
7.60E+21,,,2,1.789585921,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,4,1,5,4,3,1,5,4,5,5,7
7.60E+21,,,1,0.74885069,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,3,2,3,3,0,1,2,1,1,2,3
7.60E+21,,,1,0.694012946,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,3,1,3,1,0
7.60E+21,,,0,0.187110393,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2,1
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.114132191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
7.60E+21,,,0,0.312447763,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0
