manzanac,rte,pred_2018,pred2018_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,0.786218463,0,0,0,1,0,2,0,0,0,0,1,1,5,0,0,2,2,2,2,4,4,1,3,0,0,3,1,0,0
7.60E+21,,0,0.222382354,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
7.60E+21,,1,0.541733659,0,1,0,0,0,0,2,0,0,0,0,3,0,0,1,3,1,0,1,0,1,1,0,1,1,4,2,1,1
7.60E+21,,1,0.826892015,0,0,1,1,0,0,0,1,1,1,2,1,1,2,0,1,1,4,4,0,2,2,4,1,1,2,3,0,0
7.60E+21,,0,0.359234682,0,1,0,0,0,2,2,0,0,0,2,0,0,0,0,1,1,1,0,0,0,2,0,0,1,0,0,1,1
7.60E+21,,1,1.036315107,0,0,0,1,0,1,1,3,0,0,1,0,2,1,0,0,3,1,2,1,3,2,4,1,3,4,3,1,6
7.60E+21,,4,3.937142857,2,7,7,4,1,1,5,2,4,7,7,7,5,11,15,4,8,10,15,6,6,11,10,8,8,7,11,6,4
7.60E+21,,1,0.923504762,0,3,0,4,0,3,0,1,1,2,0,1,0,1,0,1,1,0,2,2,1,1,1,3,2,4,1,1,3
7.60E+21,,0,0.47181651,0,2,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,3,1,2,2,1,1,1,1,0,2,1
7.60E+21,,1,0.60735268,2,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,1,2,1
7.60E+21,,0,0.093187072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0
7.60E+21,,1,0.679121032,0,0,1,1,1,1,0,0,0,2,0,1,2,0,1,0,3,1,1,3,1,1,0,1,2,2,4,4,1
7.60E+21,,0,0.339698531,0,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,3,0,1,1,0,1,1,2,2,1
7.60E+21,,1,0.832752246,1,0,2,2,1,1,2,0,1,1,2,2,1,0,0,0,1,0,2,2,2,3,2,3,3,2,6,3,2
7.60E+21,,0,0.236190353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,1,0,1,2,0
7.60E+21,,0,0.252363183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,1,1,2,0,2
7.60E+21,,0,0.287193205,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,2,1,0,0,0,0,2,0,0
7.60E+21,,0,0.239895342,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,2,1,0
7.60E+21,,1,1.100397117,0,2,0,0,0,0,0,2,1,1,2,2,1,4,0,2,2,2,3,3,4,9,2,6,3,0,1,0,2
7.60E+21,,0,0.434012546,0,2,0,0,1,0,0,1,2,0,1,2,0,0,2,0,0,2,2,1,0,3,0,0,1,0,1,1,2
7.60E+21,,1,1.288831169,3,0,2,1,2,1,1,1,2,2,3,2,5,4,1,6,4,1,1,2,1,3,3,4,3,8,7,2,4
7.60E+21,,1,0.936258904,0,1,0,1,4,0,1,2,0,1,1,3,1,1,4,1,1,0,2,1,3,5,1,2,0,2,0,1,1
7.60E+21,,1,1.332424242,0,1,1,1,1,2,4,0,1,3,3,3,1,2,3,1,4,5,8,1,3,2,6,1,1,3,1,3,2
7.60E+21,,1,1.282857143,2,2,2,1,0,0,1,2,4,3,3,0,1,0,2,3,2,4,3,1,6,3,2,0,3,2,0,1,2
7.60E+21,,5,4.891428571,5,4,8,3,12,5,6,8,8,7,7,7,5,7,5,5,2,5,4,6,9,8,6,3,10,4,3,9,8
7.60E+21,,4,4.22,8,6,4,3,2,7,5,2,0,0,6,2,1,3,5,2,6,4,4,7,7,2,8,8,4,7,15,4,9
7.60E+21,,1,1.168814907,1,1,1,1,1,0,1,3,3,0,2,1,0,1,2,2,0,4,2,6,2,2,2,2,1,2,1,5,2
7.60E+21,,0,0.339564682,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1
7.60E+21,,2,2.207204969,3,1,2,2,3,2,2,3,1,3,3,1,2,2,1,1,1,2,3,8,5,6,4,4,4,3,4,6,8
7.60E+21,,0,0.390317849,0,0,0,0,1,1,0,0,0,2,0,1,3,1,2,1,2,0,1,0,0,1,0,0,1,1,0,0,0
7.60E+21,,0,0.192160549,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,0,1,2,1,1,1
7.60E+21,,0,0.108523455,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,1,1,0,0
7.60E+21,,1,1.442857143,4,1,3,1,0,2,2,0,1,3,2,1,2,4,3,0,1,2,4,0,1,4,1,1,5,2,0,4,4
7.60E+21,,0,0.333019724,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2
7.60E+21,,1,0.797983431,1,1,2,0,0,0,1,1,1,1,2,0,0,2,0,0,2,4,1,0,1,1,0,0,3,0,4,1,0
7.60E+21,,2,1.652857143,3,3,2,3,0,5,0,1,2,2,1,2,1,2,1,2,2,6,3,2,7,4,4,3,1,5,4,2,6
7.60E+21,,1,0.854504366,1,1,1,0,0,1,2,0,1,1,1,1,1,2,1,1,1,2,0,2,2,4,1,4,1,3,1,3,4
7.60E+21,,2,1.584285714,0,4,1,3,2,6,2,0,2,0,0,2,1,2,3,1,4,1,1,4,1,2,3,2,2,2,1,4,1
7.60E+21,,1,0.959944341,1,2,1,2,1,2,1,2,3,3,2,1,2,1,2,0,3,1,3,0,2,4,0,2,2,2,1,0,2
7.60E+21,,1,1.211428571,1,1,1,1,3,4,0,3,2,3,2,1,3,3,2,7,6,2,1,0,3,4,1,2,1,1,2,6,4
7.60E+21,,0,0.163769907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,1
7.60E+21,,1,0.73617671,1,1,0,3,0,1,0,0,0,3,0,1,0,0,3,0,2,2,1,1,0,0,2,1,4,0,2,1,1
7.60E+21,,3,3.317142857,0,1,4,3,2,5,3,2,2,3,1,2,3,6,4,2,7,13,7,11,17,10,10,12,14,10,4,13,6
7.60E+21,,3,3.304285714,2,3,4,4,7,9,2,3,3,6,2,6,2,10,3,6,10,11,6,7,10,8,7,5,5,6,6,6,9
7.60E+21,,0,0.015833458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
7.60E+21,,0,0.350090929,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2,0
7.60E+21,,2,2.084285714,1,2,5,1,4,1,1,3,1,3,4,4,7,6,2,6,3,2,5,2,2,7,2,4,3,4,2,1,2
7.60E+21,,0,0.134841597,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,1,1,0,0
7.60E+21,,0,0.072252333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,1
7.60E+21,,5,4.581428571,1,3,5,9,3,7,10,9,3,12,7,12,8,7,9,10,5,6,10,7,19,11,12,21,12,4,9,10,14
7.60E+21,,1,0.684976033,0,1,0,1,1,0,1,1,2,1,2,0,0,2,1,0,1,2,0,0,1,1,0,0,0,1,1,2,0
7.60E+21,,1,1.165153061,0,3,0,1,3,1,1,3,1,2,1,0,2,2,2,0,0,2,0,2,3,3,6,3,2,0,0,1,2
7.60E+21,,1,0.948571429,0,2,0,0,0,0,0,0,1,0,0,2,1,2,0,3,1,2,2,2,2,4,0,4,5,2,1,4,1
7.60E+21,,0,0.412003229,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,2,2,2,2,2,0
7.60E+21,,1,0.93915102,3,1,0,2,1,1,0,1,3,0,3,0,2,1,5,1,1,1,0,2,2,1,0,2,2,1,2,1,3
7.60E+21,,0,0.130078166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,1
7.60E+21,,1,1.49,1,0,0,1,0,2,1,0,1,1,2,1,0,1,1,2,0,3,4,7,2,2,2,5,2,5,3,4,7
7.60E+21,,0,0.128438939,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,2,2,0,1,0,0,0
7.60E+21,,1,0.565491741,0,0,2,1,1,2,1,1,0,0,1,0,1,2,0,0,2,0,1,0,0,3,1,0,1,0,0,0,1
7.60E+21,,1,1.364731602,0,0,1,3,3,2,0,0,0,3,2,0,0,2,1,1,0,2,3,3,4,3,3,0,3,3,1,3,1
7.60E+21,,0,0.11891957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,2,0,1,0
7.60E+21,,0,0.0251714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.100228226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1
7.60E+21,,0,0.301947613,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
7.60E+21,,1,1.136495017,2,2,0,1,0,1,2,1,2,1,3,2,0,0,1,3,1,3,2,4,3,2,0,2,3,0,2,3,3
7.60E+21,,2,1.674,1,0,2,3,2,3,2,3,1,1,5,2,0,3,7,5,2,6,4,4,2,2,1,4,2,0,2,0,0
7.60E+21,,0,0.45377369,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0,2,0,0,2,2,1,1,3,1,1,1,0,1
7.60E+21,,0,0.164109425,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
7.60E+21,,2,1.597142857,4,2,4,4,2,0,3,1,2,3,3,0,0,2,1,0,4,1,1,0,0,0,1,0,3,2,3,5,1
7.60E+21,,0,0.392874136,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,0,1,0,0,1,1,1,0,1,1,0,1
7.60E+21,,1,0.651909162,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,2,1,4,1,1,0,0,6
7.60E+21,,1,0.944285714,0,3,1,3,0,0,1,0,3,1,0,1,1,0,0,1,3,3,2,3,0,2,3,2,2,6,4,1,3
7.60E+21,,3,3.084285714,5,5,4,4,3,1,1,1,2,3,5,2,1,1,3,1,3,4,2,5,4,3,8,3,3,3,9,7,8
7.60E+21,,0,0.324434899,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,2,1,1,0,1,2,1,0
7.60E+21,,1,0.610156463,1,2,2,0,0,1,0,1,0,0,0,1,0,3,0,2,0,1,0,2,1,0,2,0,0,0,1,1,6
7.60E+21,,3,3.452857143,4,4,1,2,4,6,5,7,7,11,3,2,7,13,6,10,7,13,12,9,10,8,6,4,12,4,6,1,4
7.60E+21,,0,0.239479813,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,2,2,3,1,1,1,1,1,0,0,1,1
7.60E+21,,1,0.955744748,2,0,1,1,0,1,2,1,1,1,4,1,3,1,1,2,5,4,2,2,3,0,2,3,3,1,0,3,2
7.60E+21,,0,0.475506321,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,4,1,0,0,1,2
7.60E+21,,10,9.987142857,13,12,12,11,9,8,10,8,5,6,9,4,6,3,6,6,5,3,3,8,6,6,3,9,5,5,6,9,11
7.60E+21,,0,0.470750704,1,0,0,0,1,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,1
7.60E+21,,3,2.861428571,5,1,3,2,2,5,6,1,11,3,8,7,4,6,5,4,3,8,1,4,12,7,4,7,8,9,4,7,4
7.60E+21,,0,0.139161694,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
7.60E+21,,4,4.497142857,5,6,10,4,6,3,3,5,2,3,0,4,1,2,8,3,3,3,3,4,4,7,6,10,3,3,8,10,9
7.60E+21,,1,1.110892857,1,3,4,2,1,1,3,0,1,1,2,0,0,1,4,1,0,0,1,0,1,0,2,0,1,3,3,1,0
7.60E+21,,1,0.796114148,1,1,0,1,0,1,1,1,0,2,1,0,3,1,0,1,2,3,0,3,3,0,4,0,1,0,1,0,0
7.60E+21,,0,0.437055218,1,0,0,1,0,0,1,0,1,0,2,1,1,0,2,0,1,1,1,0,0,1,1,0,0,2,0,0,0
7.60E+21,,0,0.006870468,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.844106318,0,0,2,1,0,0,1,0,2,1,0,2,0,0,0,0,1,2,6,2,0,1,1,2,1,2,1,1,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.850297152,1,1,1,1,1,2,3,2,2,1,2,0,0,0,0,0,2,1,1,1,0,1,1,1,0,3,0,0,2
7.60E+21,,1,0.626165063,0,1,4,0,0,0,0,1,0,1,0,1,0,1,2,3,1,1,0,0,1,1,0,2,0,1,0,3,1
7.60E+21,,1,1.318853383,1,0,1,0,0,2,1,0,0,2,2,1,1,3,2,0,1,2,1,5,5,8,4,1,2,3,4,0,4
7.60E+21,,0,0.271386986,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,1,2,1,1,0,1,0,0,0,0,0,1,1,1
7.60E+21,,0,0.383742463,1,0,1,0,0,0,1,1,0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
7.60E+21,,1,1.102142857,1,1,1,1,0,0,2,1,1,3,1,3,1,1,3,3,4,1,4,6,2,3,3,1,2,0,1,3,5
7.60E+21,,3,3.231428571,6,2,5,5,2,5,3,3,7,4,2,7,2,3,5,5,4,3,6,6,0,7,3,7,2,9,5,4,4
7.60E+21,,1,1.467857143,1,2,3,1,5,0,3,0,1,1,1,0,1,4,6,3,5,1,4,3,7,3,3,2,2,5,5,0,6
7.60E+21,,1,0.599594251,2,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,2,3,0,2,2,1,1,1,0,2,0,2
7.60E+21,,1,0.59082019,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,1,3,2,1,3,2,2,0,0,0
7.60E+21,,0,0.051343475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7.60E+21,,2,2.458571429,5,2,4,1,2,4,1,3,0,7,3,5,0,5,2,7,0,6,3,6,5,6,4,5,0,5,3,3,2
7.60E+21,,0,0.349128697,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,2,1,2,1,1,2,2
7.60E+21,,0,0.446081478,0,0,1,0,0,0,1,0,1,0,2,1,0,0,1,2,1,2,2,0,0,0,3,2,1,3,1,3,4
7.60E+21,,0,0.041312138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
7.60E+21,,3,2.951428571,1,6,7,3,2,4,2,5,3,5,5,2,2,5,5,2,3,6,3,4,1,3,3,1,3,2,6,2,3
7.60E+21,,1,0.735902842,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,1,3,0,1,4,2
7.60E+21,,0,0.452804551,1,0,1,1,2,0,1,2,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
7.60E+21,,0,0.14371829,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0
7.60E+21,,1,0.969282828,0,1,0,2,0,1,1,2,0,1,1,0,0,0,0,0,1,0,1,2,1,2,0,3,7,6,1,1,1
7.60E+21,,2,1.522380952,1,1,0,1,6,1,1,2,5,5,4,2,5,3,3,1,2,2,2,2,0,0,2,0,4,1,2,0,0
7.60E+21,,3,2.74,3,4,7,4,4,8,4,7,2,5,4,4,7,6,5,6,5,5,1,3,1,2,6,3,3,2,3,10,2
7.60E+21,,0,0.381573772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,2,2,1,0,3,3,1,0,2,0
7.60E+21,,1,1.109619048,1,1,0,0,0,1,0,0,2,2,0,4,1,1,0,1,1,5,4,3,3,3,2,1,4,4,3,6,2
7.60E+21,,1,0.513404526,0,0,3,1,0,1,0,0,1,0,0,2,1,0,0,2,1,1,1,0,1,3,2,2,1,1,3,2,0
7.60E+21,,1,1.102727273,0,1,0,3,2,2,1,3,3,0,2,2,2,3,2,1,2,4,0,3,2,3,2,3,2,5,5,2,1
7.60E+21,,0,0.014343115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
7.60E+21,,1,0.5083156,0,0,1,0,2,0,1,0,1,0,0,1,0,4,0,2,0,1,0,0,1,0,0,0,0,1,1,1,1
7.60E+21,,5,4.932857143,4,8,7,5,10,5,10,4,8,10,9,5,6,8,2,10,3,5,7,5,6,8,5,6,5,4,9,4,6
7.60E+21,,0,0.379880397,0,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,1,1,1,2,1,1,1,3,1,1
7.60E+21,,3,2.744285714,3,2,4,2,3,2,2,8,2,4,7,2,1,5,1,2,8,7,5,2,5,9,5,7,7,8,4,4,9
7.60E+21,,0,0.228269225,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0
7.60E+21,,1,0.765404905,2,2,0,1,0,0,1,0,2,1,1,1,1,3,0,1,1,0,5,4,1,2,1,2,0,1,1,0,1
7.60E+21,,1,1.064190476,1,3,2,1,4,1,0,2,1,2,2,1,2,2,1,2,0,5,1,1,3,0,3,2,3,1,3,2,2
7.60E+21,,0,0.1939559,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
7.60E+21,,1,0.944669021,5,0,1,0,3,1,2,0,1,0,0,0,0,0,2,2,1,1,0,1,1,4,3,3,2,1,2,1,1
7.60E+21,,0,0.338811667,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,1,0,0,3,2,0,2,0,0,0,1,0,0
7.60E+21,,0,0.427208267,1,1,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,2,2,4,0,0,0,1,1
7.60E+21,,1,0.708169073,0,2,0,1,2,1,1,0,1,0,1,0,1,0,1,1,1,1,2,2,1,3,2,1,2,1,3,0,3
7.60E+21,,1,0.871454755,1,0,1,0,3,3,2,2,2,0,3,0,0,0,1,1,2,1,0,0,2,0,1,1,1,3,2,1,2
7.60E+21,,0,0.047210456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
7.60E+21,,2,1.505714286,1,3,1,0,1,1,1,2,0,3,0,2,1,1,4,2,1,0,5,1,1,2,3,9,3,2,1,4,4
7.60E+21,,3,3.24,4,7,4,5,1,3,3,4,1,2,3,2,4,4,2,6,6,7,4,4,13,2,7,11,8,5,5,4,4
7.60E+21,,3,3.07,3,0,5,0,0,1,4,2,4,3,6,2,5,5,3,4,3,5,4,6,4,6,7,3,7,4,3,6,6
7.60E+21,,1,0.690934374,0,1,4,1,1,0,1,1,1,0,0,0,1,0,5,0,0,1,1,1,1,0,4,2,1,0,1,1,0
7.60E+21,,0,0.121341716,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
7.60E+21,,0,0.139051293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,0,1,2,0,0,0
7.60E+21,,2,1.845714286,4,4,1,4,2,2,3,8,3,5,2,4,5,3,1,1,1,3,4,2,4,1,4,3,2,4,2,2,2
7.60E+21,,1,1.054374673,2,0,1,1,2,1,1,2,1,2,4,2,0,1,4,0,4,3,1,3,6,3,5,2,2,2,4,3,4
7.60E+21,,0,0.073467079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.675858433,1,0,0,0,0,1,0,0,3,2,0,0,2,1,1,1,2,2,1,2,4,3,1,2,3,2,2,3,0
7.60E+21,,3,2.661428571,4,4,2,3,4,3,0,5,4,7,7,2,2,3,2,3,3,2,3,3,6,2,5,5,3,4,8,2,8
7.60E+21,,0,0.378988349,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,1,0,2,3,1,1,2
7.60E+21,,2,2.043333333,2,1,6,2,2,1,2,1,0,3,2,0,0,0,2,3,2,6,6,2,1,3,3,9,3,3,6,2,4
7.60E+21,,0,0.44650471,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,1,2,0,0,0,2,2,6,2,0
7.60E+21,,1,0.796190476,1,1,1,0,0,0,2,0,0,2,2,0,1,1,0,2,0,1,0,3,2,2,1,2,4,2,3,1,7
7.60E+21,,0,0.300428134,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1
7.60E+21,,1,0.925762729,0,0,4,0,1,1,4,0,1,1,0,1,0,0,1,0,1,2,2,0,4,2,3,2,1,3,0,1,3
7.60E+21,,1,0.747984759,0,1,0,0,0,1,0,0,1,0,1,1,0,0,3,0,0,0,2,2,4,2,0,1,3,2,3,2,2
7.60E+21,,1,0.793526384,0,0,0,3,1,1,0,1,1,1,3,1,1,0,1,1,1,2,0,2,2,3,2,5,3,4,2,1,3
7.60E+21,,0,0.330190271,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,1,1,0,2,1,0,1,2,2,0,0,1,2,1
7.60E+21,,0,0.232230124,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,2,0,1,3,1,2,1
7.60E+21,,1,1.016546366,0,0,0,1,1,3,0,5,0,0,1,0,2,1,0,2,2,5,0,0,7,4,0,1,3,4,3,2,1
7.60E+21,,1,0.544340771,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,3,6,2,2,3
7.60E+21,,1,0.664539643,0,0,2,2,0,0,1,2,1,0,0,0,1,0,1,2,2,0,1,3,2,2,1,0,3,3,1,0,4
7.60E+21,,1,0.515846619,0,0,0,1,0,1,0,0,1,0,0,1,1,2,0,1,0,3,1,0,1,2,2,1,0,1,1,0,2
7.60E+21,,1,1.177142857,0,1,0,1,2,2,0,2,2,1,0,3,3,3,0,0,1,1,0,0,4,6,1,5,2,2,0,2,0
7.60E+21,,0,0.396872614,0,0,0,0,0,1,0,0,1,1,0,0,0,1,3,1,0,0,0,2,1,1,0,1,1,0,1,2,1
7.60E+21,,2,1.611428571,0,2,1,2,0,5,1,1,0,3,1,3,2,6,2,2,5,4,1,3,8,3,5,3,4,6,4,3,1
7.60E+21,,2,1.794285714,1,4,0,5,4,1,2,2,2,4,1,2,3,3,2,6,2,4,4,3,7,4,3,4,0,7,3,3,6
7.60E+21,,3,2.672857143,4,1,1,5,4,4,6,3,1,2,2,4,7,4,4,5,2,7,7,4,4,4,9,2,5,7,2,8,6
7.60E+21,,1,1.331948052,1,2,2,3,4,0,2,0,1,0,2,1,2,0,2,1,2,1,5,0,2,2,2,4,2,4,2,5,5
7.60E+21,,1,1.421428571,1,4,3,4,4,0,0,1,2,0,0,0,2,2,1,1,1,5,1,1,1,5,2,4,2,1,6,4,3
7.60E+21,,0,0.361807261,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,2,0,0,0,1,0,0,1,1,2,0,1,0,0
7.60E+21,,0,0.158884686,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0
7.60E+21,,1,0.671014118,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,2,1,2,3,0,2,2,3,1
7.60E+21,,1,0.698957782,2,0,1,0,0,1,0,1,2,1,0,0,0,1,3,0,0,2,0,1,2,2,0,0,0,0,1,1,1
7.60E+21,,0,0.411864315,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,2,0,2,0,0,1,1,2,0
7.60E+21,,0,0.230416779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7.60E+21,,0,0.203865271,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
7.60E+21,,1,0.900684524,2,0,0,0,0,0,1,1,1,2,2,0,0,1,1,1,0,0,1,1,2,0,5,4,2,1,2,4,3
7.60E+21,,0,0.421074919,1,1,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,2
7.60E+21,,0,0.065140814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
7.60E+21,,2,1.862857143,1,3,0,6,4,0,4,6,5,4,3,3,3,0,1,3,2,2,1,4,1,2,1,0,3,3,4,4,4
7.60E+21,,1,0.54500994,0,2,2,1,1,2,0,0,0,0,0,1,0,1,0,3,2,2,2,1,2,1,2,0,2,1,0,0,2
7.60E+21,,2,2.168571429,2,3,1,2,2,4,1,5,4,3,1,5,4,5,5,7,4,2,6,3,7,7,7,8,5,4,6,2,1
7.60E+21,,2,1.555584646,2,1,1,1,2,3,2,3,3,0,1,2,1,1,2,3,2,2,1,3,2,3,3,3,6,4,2,3,4
7.60E+21,,1,0.855088151,0,1,0,1,0,1,0,0,1,1,0,3,1,3,1,0,3,2,3,0,2,2,2,1,1,6,0,4,2
7.60E+21,,1,0.577118833,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2,1,0,1,2,0,1,0,2,0,2,4,3,3,2
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.320995377,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,4,0,0
7.60E+21,,1,0.509801103,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,1,0,1,1,0,4,0,2,4
7.60E+21,,0,0.487836452,0,0,2,0,1,1,1,0,0,1,0,1,0,2,1,2,0,1,0,0,0,1,0,1,3,1,0,2,0
7.60E+21,,0,0.06203701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
7.60E+21,,1,0.807487802,1,1,0,0,0,0,1,1,2,1,1,1,0,1,1,0,0,4,2,0,1,2,2,1,1,1,3,0,3
7.60E+21,,0,0.386757692,0,1,0,0,2,0,0,1,0,0,0,2,0,1,1,2,0,3,3,0,2,1,3,3,0,3,0,1,1
